20180530143529	-740.00	0.00	0.00	0.00
20180530143530	-740.00	0.00	0.00	0.00
20180530143531	-740.00	0.00	0.00	0.00
20180530143532	-740.00	0.00	0.00	0.00
20180530143533	-740.00	0.00	0.00	0.00
20180530143534	-740.00	0.00	0.00	0.00
20180530143535	-740.00	0.00	0.00	0.00
20180530143536	-740.00	0.00	0.00	0.00
20180530143537	-740.00	0.00	0.00	0.00
20180530143538	-740.00	0.00	0.00	0.00
20180530143539	-740.00	0.00	0.00	0.00
20180530143540	-740.00	0.00	0.00	0.00
20180530143541	-740.00	0.00	0.00	0.00
20180530143542	-740.00	0.00	0.00	0.00
20180530143543	-740.00	0.00	0.00	0.00
20180530143544	-740.00	0.00	0.00	0.00
20180530143545	-740.00	0.00	0.00	0.00
20180530143546	-740.00	0.00	0.00	0.00
20180530143547	-740.00	0.00	0.00	0.00
20180530143548	-740.00	0.00	0.00	0.00
20180530143549	-740.00	0.00	0.00	0.00
20180530143550	-740.00	0.00	0.00	0.00
20180530143551	-740.00	0.00	0.00	0.00
20180530143552	-750.00	0.00	0.00	0.00
20180530143553	-750.00	0.00	0.00	0.00
20180530143554	-740.00	0.00	0.00	0.00
20180530143555	-740.00	0.00	0.00	0.00
20180530143556	-740.00	0.00	0.00	0.00
20180530143557	-740.00	0.00	0.00	0.00
20180530143558	-740.00	0.00	0.00	0.00
20180530143559	-740.00	0.00	0.00	0.00
20180530143600	-740.00	0.00	0.00	0.00
20180530143601	-740.00	0.00	0.00	0.00
20180530143602	-740.00	0.00	0.00	0.00
20180530143603	-740.00	0.00	0.00	0.00
20180530143604	-740.00	0.00	0.00	0.00
20180530143605	-740.00	0.00	0.00	0.00
20180530143606	-740.00	0.00	0.00	0.00
20180530143607	-740.00	0.00	0.00	0.00
20180530143608	-740.00	0.00	0.00	0.00
20180530143609	-750.00	0.00	0.00	0.00
20180530143610	-750.00	0.00	0.00	0.00
20180530143611	-740.00	0.00	0.00	0.00
20180530143612	-740.00	0.00	0.00	0.00
20180530143613	-740.00	0.00	0.00	0.00
20180530143614	-740.00	0.00	0.00	0.00
20180530143615	-740.00	0.00	0.00	0.00
20180530143616	-740.00	0.00	0.00	0.00
20180530143617	-740.00	0.00	0.00	0.00
20180530143618	-740.00	0.00	0.00	0.00
20180530143619	-740.00	0.00	0.00	0.00
20180530143620	-750.00	0.00	0.00	0.00
20180530143621	-750.00	0.00	0.00	0.00
20180530143622	-740.00	0.00	0.00	0.00
20180530143623	-740.00	0.00	0.00	0.00
20180530143624	-740.00	0.00	0.00	0.00
20180530143625	-740.00	0.00	0.00	0.00
20180530143626	-740.00	0.00	0.00	0.00
20180530143627	-740.00	0.00	0.00	0.00
20180530143628	-740.00	0.00	0.00	0.00
20180530143629	-740.00	0.00	0.00	0.00
20180530143630	-740.00	0.00	0.00	0.00
20180530143631	-740.00	0.00	0.00	0.00
20180530143632	-740.00	0.00	0.00	0.00
20180530143633	-740.00	0.00	0.00	0.00
20180530143634	-740.00	0.00	0.00	0.00
20180530143635	-740.00	0.00	0.00	0.00
20180530143636	-740.00	0.00	0.00	0.00
20180530143637	-740.00	0.00	0.00	0.00
20180530143638	-740.00	0.00	0.00	0.00
20180530143639	-740.00	0.00	0.00	0.00
20180530143640	-740.00	0.00	0.00	0.00
20180530143641	-740.00	0.00	0.00	0.00
20180530143642	-740.00	0.00	0.00	0.00
20180530143643	-740.00	0.00	0.00	0.00
20180530143644	-740.00	0.00	0.00	0.00
20180530143645	-740.00	0.00	0.00	0.00
20180530143646	-740.00	0.00	0.00	0.00
20180530143647	-740.00	0.00	0.00	0.00
20180530143648	-740.00	0.00	0.00	0.00
20180530143649	-740.00	0.00	0.00	0.00
20180530143650	-740.00	0.00	0.00	0.00
20180530143651	-740.00	0.00	0.00	0.00
20180530143652	-740.00	0.00	0.00	0.00
20180530143653	-740.00	0.00	0.00	0.00
20180530143654	-750.00	0.00	0.00	0.00
20180530143655	-750.00	0.00	0.00	0.00
20180530143656	-740.00	0.00	0.00	0.00
20180530143657	-740.00	0.00	0.00	0.00
20180530143658	-740.00	0.00	0.00	0.00
20180530143659	-740.00	0.00	0.00	0.00
20180530143700	-740.00	0.00	0.00	0.00
20180530143701	-740.00	0.00	0.00	0.00
20180530143702	-740.00	0.00	0.00	0.00
20180530143703	-740.00	0.00	0.00	0.00
20180530143704	-740.00	0.00	0.00	0.00
20180530143705	-740.00	0.00	0.00	0.00
20180530143706	-740.00	0.00	0.00	0.00
20180530143707	-740.00	0.00	0.00	0.00
20180530143708	-740.00	0.00	0.00	0.00
20180530143709	-740.00	0.00	0.00	0.00
20180530143710	-740.00	0.00	0.00	0.00
20180530143711	-740.00	0.00	0.00	0.00
20180530143712	-740.00	0.00	0.00	0.00
20180530143713	-740.00	0.00	0.00	0.00
20180530143714	-740.00	0.00	0.00	0.00
