20180520224807	0.00	0.00	0.00	0.00
20180520224808	0.00	0.00	0.00	0.00
20180520224809	0.00	0.00	0.00	0.00
20180520224810	0.00	0.00	0.00	0.00
20180520224811	0.00	0.00	0.00	0.00
20180520224812	0.00	0.00	0.00	0.00
20180520224813	0.00	0.00	0.00	0.00
20180520224814	0.00	0.00	0.00	0.00
20180520224815	50.00	0.00	0.00	0.00
20180520224816	50.00	0.00	0.00	0.00
20180520224817	50.00	0.00	0.00	0.00
20180520224818	50.00	0.00	0.00	0.00
20180520224819	60.00	0.00	0.00	0.00
20180520224820	60.00	0.00	0.00	0.00
20180520224821	60.00	0.00	0.00	0.00
20180520224822	60.00	0.00	0.00	0.00
20180520224823	60.00	0.00	0.00	0.00
20180520224824	60.00	0.00	0.00	0.00
20180520224825	60.00	0.00	0.00	0.00
20180520224826	60.00	0.00	0.00	0.00
20180520224827	50.00	0.00	0.00	0.00
20180520224828	50.00	0.00	0.00	0.00
20180520224829	60.00	0.00	0.00	0.00
20180520224830	60.00	0.00	0.00	0.00
20180520224831	50.00	0.00	0.00	0.00
20180520224832	50.00	0.00	0.00	0.00
20180520224833	50.00	0.00	0.00	0.00
20180520224834	50.00	0.00	0.00	0.00
20180520224835	50.00	0.00	0.00	0.00
20180520224836	60.00	0.00	0.00	0.00
20180520224837	60.00	0.00	0.00	0.00
20180520224838	50.00	0.00	0.00	0.00
20180520224839	50.00	0.00	0.00	0.00
20180520224840	50.00	0.00	0.00	0.00
20180520224841	50.00	0.00	0.00	0.00
20180520224842	60.00	0.00	0.00	0.00
20180520224843	60.00	0.00	0.00	0.00
20180520224844	60.00	0.00	0.00	0.00
20180520224845	40.00	0.00	0.00	0.00
20180520224846	40.00	0.00	0.00	0.00
20180520224847	60.00	0.00	0.00	0.00
20180520224848	60.00	0.00	0.00	0.00
20180520224849	60.00	0.00	0.00	0.00
20180520224850	60.00	0.00	0.00	0.00
20180520224851	60.00	0.00	0.00	0.00
20180520224852	60.00	0.00	0.00	0.00
20180520224853	60.00	0.00	0.00	0.00
20180520224854	60.00	0.00	0.00	0.00
20180520224855	60.00	0.00	0.00	0.00
