20180910143238	0.00	0.00	0.00	0.00
20180910143239	0.00	0.00	0.00	0.00
20180910143241	0.00	0.00	0.00	0.00
20180910143242	0.00	0.00	0.00	0.00
20180910143243	0.00	0.00	0.00	0.00
20180910143244	0.00	0.00	0.00	0.00
20180910143245	0.00	0.00	0.00	0.00
20180910143246	0.00	0.00	0.00	0.00
20180910143247	0.00	0.00	0.00	0.00
20180910143248	0.00	0.00	0.00	0.00
20180910143249	0.00	0.00	0.00	0.00
20180910143250	0.00	0.00	0.00	0.00
20180910143251	0.00	0.00	0.00	0.00
20180910143252	0.00	0.00	0.00	0.00
20180910143253	0.00	0.00	0.00	0.00
20180910143254	0.00	0.00	0.00	0.00
20180910143255	0.00	0.00	0.00	0.00
20180910143256	0.00	0.00	0.00	0.00
20180910143257	0.00	0.00	0.00	0.00
20180910143258	0.00	0.00	0.00	0.00
20180910143259	0.00	0.00	0.00	0.00
20180910143300	0.00	0.00	0.00	0.00
20180910143301	0.00	0.00	0.00	0.00
20180910143302	0.00	0.00	0.00	0.00
20180910143303	0.00	0.00	0.00	0.00
20180910143304	0.00	0.00	0.00	0.00
20180910143305	0.00	0.00	0.00	0.00
20180910143306	0.00	0.00	0.00	0.00
20180910143307	0.00	0.00	0.00	0.00
20180910143308	0.00	0.00	0.00	0.00
20180910143309	0.00	0.00	0.00	0.00
20180910143310	0.00	0.00	0.00	0.00
20180910143311	0.00	0.00	0.00	0.00
20180910143312	0.00	0.00	0.00	0.00
20180910143313	0.00	0.00	0.00	0.00
20180910143314	0.00	0.00	0.00	0.00
20180910143315	0.00	0.00	0.00	0.00
20180910143316	0.00	0.00	0.00	0.00
20180910143317	0.00	0.00	0.00	0.00
20180910143318	0.00	0.00	0.00	0.00
20180910143319	0.00	0.00	0.00	0.00
20180910143320	0.00	0.00	0.00	0.00
20180910143321	0.00	0.00	0.00	0.00
20180910143322	0.00	0.00	0.00	0.00
20180910143323	0.00	0.00	0.00	0.00
20180910143324	0.00	0.00	0.00	0.00
20180910143325	0.00	0.00	0.00	0.00
20180910143326	0.00	0.00	0.00	0.00
20180910143327	0.00	0.00	0.00	0.00
20180910143328	0.00	0.00	0.00	0.00
20180910143329	0.00	0.00	0.00	0.00
20180910143330	0.00	0.00	0.00	0.00
20180910143331	0.00	0.00	0.00	0.00
20180910143332	0.00	0.00	0.00	0.00
20180910143333	0.00	0.00	0.00	0.00
20180910143334	0.00	0.00	0.00	0.00
20180910143335	0.00	0.00	0.00	0.00
20180910143336	0.00	0.00	0.00	0.00
20180910143337	0.00	0.00	0.00	0.00
20180910143338	0.00	0.00	0.00	0.00
20180910143339	0.00	0.00	0.00	0.00
20180910143340	0.00	0.00	0.00	0.00
20180910143341	0.00	0.00	0.00	0.00
20180910143342	0.00	0.00	0.00	0.00
20180910143343	0.00	0.00	0.00	0.00
20180910143344	0.00	0.00	0.00	0.00
20180910143345	0.00	0.00	0.00	0.00
20180910143346	0.00	0.00	0.00	0.00
20180910143347	0.00	0.00	0.00	0.00
20180910143348	0.00	0.00	0.00	0.00
20180910143349	0.00	0.00	0.00	0.00
20180910143350	0.00	0.00	0.00	0.00
20180910143351	0.00	0.00	0.00	0.00
20180910143352	0.00	0.00	0.00	0.00
20180910143353	0.00	0.00	0.00	0.00
20180910143354	0.00	0.00	0.00	0.00
20180910143355	0.00	0.00	0.00	0.00
20180910143356	0.00	0.00	0.00	0.00
20180910143357	0.00	0.00	0.00	0.00
20180910143358	0.00	0.00	0.00	0.00
20180910143359	0.00	0.00	0.00	0.00
20180910143400	0.00	0.00	0.00	0.00
20180910143401	0.00	0.00	0.00	0.00
20180910143402	0.00	0.00	0.00	0.00
20180910143403	0.00	0.00	0.00	0.00
20180910143404	0.00	0.00	0.00	0.00
20180910143405	0.00	0.00	0.00	0.00
20180910143406	0.00	0.00	0.00	0.00
20180910143407	0.00	0.00	0.00	0.00
20180910143408	0.00	0.00	0.00	0.00
20180910143409	0.00	0.00	0.00	0.00
20180910143410	0.00	0.00	0.00	0.00
20180910143411	0.00	0.00	0.00	0.00
20180910143412	0.00	0.00	0.00	0.00
20180910143413	0.00	0.00	0.00	0.00
20180910143414	0.00	0.00	0.00	0.00
20180910143415	0.00	0.00	0.00	0.00
20180910143416	0.00	0.00	0.00	0.00
20180910143417	0.00	0.00	0.00	0.00
20180910143418	0.00	0.00	0.00	0.00
20180910143419	0.00	0.00	0.00	0.00
20180910143420	0.00	0.00	0.00	0.00
20180910143421	0.00	0.00	0.00	0.00
20180910143422	0.00	0.00	0.00	0.00
20180910143423	0.00	0.00	0.00	0.00
20180910143424	0.00	0.00	0.00	0.00
20180910143425	0.00	0.00	0.00	0.00
20180910143426	0.00	0.00	0.00	0.00
20180910143427	0.00	0.00	0.00	0.00
20180910143428	0.00	0.00	0.00	0.00
20180910143429	0.00	0.00	0.00	0.00
20180910143430	0.00	0.00	0.00	0.00
20180910143431	0.00	0.00	0.00	0.00
20180910143432	0.00	0.00	0.00	0.00
20180910143433	0.00	0.00	0.00	0.00
20180910143434	0.00	0.00	0.00	0.00
20180910143435	0.00	0.00	0.00	0.00
20180910143436	0.00	0.00	0.00	0.00
20180910143437	0.00	0.00	0.00	0.00
20180910143438	0.00	0.00	0.00	0.00
20180910143439	0.00	0.00	0.00	0.00
20180910143440	0.00	0.00	0.00	0.00
20180910143441	0.00	0.00	0.00	0.00
20180910143442	0.00	0.00	0.00	0.00
20180910143443	0.00	0.00	0.00	0.00
20180910143444	0.00	0.00	0.00	0.00
20180910143445	0.00	0.00	0.00	0.00
20180910143446	0.00	0.00	0.00	0.00
20180910143447	0.00	0.00	0.00	0.00
20180910143448	0.00	0.00	0.00	0.00
20180910143449	0.00	0.00	0.00	0.00
20180910143450	0.00	0.00	0.00	0.00
20180910143451	0.00	0.00	0.00	0.00
20180910143452	0.00	0.00	0.00	0.00
20180910143453	0.00	0.00	0.00	0.00
20180910143454	0.00	0.00	0.00	0.00
20180910143455	0.00	0.00	0.00	0.00
20180910143456	0.00	0.00	0.00	0.00
20180910143457	0.00	0.00	0.00	0.00
20180910143458	0.00	0.00	0.00	0.00
20180910143459	0.00	0.00	0.00	0.00
20180910143500	0.00	0.00	0.00	0.00
20180910143501	0.00	0.00	0.00	0.00
20180910143502	0.00	0.00	0.00	0.00
20180910143503	0.00	0.00	0.00	0.00
20180910143504	0.00	0.00	0.00	0.00
20180910143505	0.00	0.00	0.00	0.00
20180910143506	0.00	0.00	0.00	0.00
20180910143507	0.00	0.00	0.00	0.00
20180910143508	0.00	0.00	0.00	0.00
20180910143509	0.00	0.00	0.00	0.00
20180910143510	0.00	0.00	0.00	0.00
20180910143511	0.00	0.00	0.00	0.00
20180910143512	0.00	0.00	0.00	0.00
20180910143513	0.00	0.00	0.00	0.00
20180910143514	0.00	0.00	0.00	0.00
20180910143515	0.00	0.00	0.00	0.00
20180910143516	0.00	0.00	0.00	0.00
20180910143517	0.00	0.00	0.00	0.00
20180910143518	0.00	0.00	0.00	0.00
20180910143519	0.00	0.00	0.00	0.00
20180910143520	0.00	0.00	0.00	0.00
20180910143521	0.00	0.00	0.00	0.00
20180910143522	0.00	0.00	0.00	0.00
20180910143523	0.00	0.00	0.00	0.00
20180910143524	0.00	0.00	0.00	0.00
20180910143525	0.00	0.00	0.00	0.00
20180910143526	0.00	0.00	0.00	0.00
20180910143527	0.00	0.00	0.00	0.00
20180910143528	0.00	0.00	0.00	0.00
20180910143529	0.00	0.00	0.00	0.00
