20180112191858	-50.00	0.00	0.00	0.00
20180112191859	-50.00	0.00	0.00	0.00
20180112191900	-50.00	0.00	0.00	0.00
20180112191901	-50.00	0.00	0.00	0.00
20180112191902	-50.00	0.00	0.00	0.00
20180112191903	-50.00	0.00	0.00	0.00
20180112191904	-50.00	0.00	0.00	0.00
20180112191905	-50.00	0.00	0.00	0.00
20180112191906	-50.00	0.00	0.00	0.00
20180112191907	-50.00	0.00	0.00	0.00
20180112191908	-50.00	0.00	0.00	0.00
20180112191909	-50.00	0.00	0.00	0.00
20180112191910	-50.00	0.00	0.00	0.00
20180112191911	-50.00	0.00	0.00	0.00
20180112191912	-50.00	0.00	0.00	0.00
20180112191913	-50.00	0.00	0.00	0.00
20180112191914	-50.00	0.00	0.00	0.00
20180112191915	-50.00	0.00	0.00	0.00
20180112191916	-50.00	0.00	0.00	0.00
20180112191917	-50.00	0.00	0.00	0.00
20180112191918	-50.00	0.00	0.00	0.00
20180112191919	-50.00	0.00	0.00	0.00
20180112191920	-50.00	0.00	0.00	0.00
20180112191921	-50.00	0.00	0.00	0.00
20180112191922	-50.00	0.00	0.00	0.00
20180112191923	-50.00	0.00	0.00	0.00
20180112191924	-50.00	0.00	0.00	0.00
20180112191925	-50.00	0.00	0.00	0.00
20180112191926	-50.00	0.00	0.00	0.00
20180112191927	-50.00	0.00	0.00	0.00
20180112191928	-50.00	0.00	0.00	0.00
20180112191929	-50.00	0.00	0.00	0.00
20180112191930	-50.00	0.00	0.00	0.00
20180112191931	-50.00	0.00	0.00	0.00
20180112191932	-50.00	0.00	0.00	0.00
20180112191933	-50.00	0.00	0.00	0.00
20180112191934	-50.00	0.00	0.00	0.00
20180112191935	-50.00	0.00	0.00	0.00
20180112191936	-50.00	0.00	0.00	0.00
20180112191937	-50.00	0.00	0.00	0.00
20180112191938	-50.00	0.00	0.00	0.00
20180112191939	-50.00	0.00	0.00	0.00
20180112191940	-50.00	0.00	0.00	0.00
20180112191941	-50.00	0.00	0.00	0.00
20180112191942	-50.00	0.00	0.00	0.00
20180112191943	-50.00	0.00	0.00	0.00
20180112191944	-50.00	0.00	0.00	0.00
20180112191945	-50.00	0.00	0.00	0.00
20180112191946	-50.00	0.00	0.00	0.00
20180112191947	-50.00	0.00	0.00	0.00
20180112191948	-50.00	0.00	0.00	0.00
20180112191949	-50.00	0.00	0.00	0.00
20180112191950	-50.00	0.00	0.00	0.00
20180112191951	-50.00	0.00	0.00	0.00
20180112191952	-50.00	0.00	0.00	0.00
20180112191953	-50.00	0.00	0.00	0.00
20180112191954	-50.00	0.00	0.00	0.00
20180112191955	-50.00	0.00	0.00	0.00
20180112191956	-50.00	0.00	0.00	0.00
20180112191957	-50.00	0.00	0.00	0.00
20180112191958	-50.00	0.00	0.00	0.00
20180112191959	-50.00	0.00	0.00	0.00
