20171110160459	0.00	0.00	0.00
20171110160500	0.00	0.00	0.00
20171110160505	0.00	0.00	0.00
20171110160506	0.80	758.80	-13.39
20171110160507	0.80	758.80	-13.38
20171110160516	0.80	758.90	-13.38
20171110160517	0.90	758.90	-13.38
20171110160518	0.90	758.90	-13.38
20171110160519	0.80	758.80	-13.38
20171110160520	0.80	758.80	-13.37
20171110160521	0.80	758.80	-13.37
20171110160522	0.80	758.80	-13.38
20171110160523	0.80	758.80	-13.38
20171110160524	0.80	758.80	-13.38
20171110160525	0.80	758.90	-13.38
20171110160526	0.80	758.90	-13.38
20171110160527	0.80	758.90	-13.38
20171110160528	0.80	758.90	-13.38
20171110160529	0.80	758.90	-13.38
20171110160530	0.80	758.90	-13.38
20171110160531	0.80	758.90	-13.38
20171110160532	0.90	758.90	-13.38
20171110160533	0.90	758.90	-13.38
20171110160534	0.80	758.90	-13.38
20171110160535	0.80	758.90	-13.38
20171110160536	0.80	758.90	-13.38
20171110160537	0.80	758.90	-13.38
20171110160538	0.80	758.90	-13.38
20171110160539	0.80	758.90	-13.38
