20171110160704	0.00	0.00	0.00
20171110160705	0.00	0.00	0.00
20171110160706	0.00	0.00	0.00
20171110160707	0.00	0.00	0.00
20171110160709	0.00	0.00	0.00
20171110160710	0.00	0.00	0.00
20171110160711	0.00	0.00	0.00
20171110160712	0.00	0.00	0.00
20171110160713	0.00	0.00	-13.38
20171110160714	0.80	758.90	-13.38
20171110160715	0.80	758.90	-13.38
20171110160716	0.80	758.90	-13.38
20171110160717	0.80	759.00	-13.38
20171110160718	0.80	759.00	-13.38
20171110160719	0.80	758.90	-13.38
20171110160722	0.80	758.90	-13.38
20171110160724	0.80	758.90	-13.38
20171110160725	0.80	758.90	-13.38
20171110160726	0.80	758.90	-13.38
20171110160727	0.80	758.90	-13.38
20171110160728	0.80	758.90	-13.38
20171110160729	0.80	758.90	-13.38
20171110160736	0.80	758.90	-13.37
20171110160737	0.80	758.90	-13.38
20171110160738	0.80	758.90	-13.38
20171110160739	0.80	758.90	-13.38
20171110160740	0.80	758.90	-13.38
20171110160741	0.80	758.90	-13.37
20171110160742	0.80	758.90	-13.37
20171110160743	0.80	758.90	-13.38
20171110160744	0.80	758.90	-13.37
20171110160745	0.90	758.90	-13.37
20171110160746	0.90	758.90	-13.38
20171110160747	0.80	759.00	-13.38
20171110160748	0.80	759.00	-13.38
20171110160749	0.80	758.90	-13.38
20171110160750	0.80	758.90	-13.38
20171110160751	0.80	758.90	-13.38
20171110160752	0.80	758.90	-13.38
20171110160753	0.80	758.90	-13.38
20171110160755	0.80	758.90	-13.38
20171110160756	0.80	758.90	-13.38
20171110160757	0.80	758.90	-13.38
20171110160803	0.80	758.90	-13.38
20171110160804	0.80	758.90	-13.38
20171110160805	0.80	758.90	-13.38
20171110160806	0.90	758.90	-13.38
20171110160807	0.90	758.90	-13.38
20171110160808	0.80	758.80	-13.38
20171110160809	0.80	758.80	-13.38
20171110160810	0.80	758.90	-13.38
20171110160811	0.80	758.90	-13.38
20171110160821	0.80	758.90	-13.38
20171110160822	0.70	758.90	-13.38
20171110160823	0.70	758.80	-13.38
20171110160824	0.80	758.90	-13.37
20171110160825	0.80	758.90	-13.37
20171110160826	0.90	758.90	-13.37
20171110160828	0.80	758.90	-13.37
20171110160829	0.80	758.80	-13.37
20171110160830	0.80	758.80	-13.37
20171110160836	0.80	758.80	-13.37
20171110160837	0.80	758.90	-13.37
20171110160838	0.80	758.90	-13.37
20171110160844	0.80	758.80	-13.37
20171110160845	0.80	758.80	-13.38
20171110160846	0.80	758.80	-13.38
20171110160856	0.70	758.90	-13.38
20171110160857	0.80	758.90	-13.37
20171110160858	0.80	758.90	-13.37
20171110160859	0.80	758.90	-13.37
20171110160900	0.80	758.90	-13.37
20171110160901	0.80	758.90	-13.37
20171110160902	0.80	758.90	-13.37
20171110160907	0.90	758.80	-13.37
20171110160908	0.70	758.80	-13.37
20171110160909	0.70	758.80	-13.37
