20180108180854	5.40	751.30	-9991.00	757.00
20180108180855	5.40	751.30	-9991.00	757.00
20180108180856	5.40	751.30	-9991.00	757.00
20180108180857	5.40	751.30	-9991.00	757.00
20180108180858	5.40	751.30	-9991.00	757.00
20180108180859	5.40	751.30	-9991.00	757.00
20180108180900	5.40	751.30	-9991.00	757.00
20180108180901	5.40	751.20	-9991.00	757.00
20180108180902	5.40	751.20	-9991.00	757.00
20180108180903	5.30	751.20	-9991.00	757.00
20180108180904	5.30	751.20	-9991.00	757.00
20180108180905	5.30	751.20	-9991.00	757.00
20180108180906	5.30	751.20	-9991.00	756.90
20180108180907	5.30	751.20	-9991.00	756.90
20180108180908	5.40	751.20	-9991.00	756.90
20180108180909	5.40	751.20	-9991.00	756.90
20180108180910	5.40	751.20	-9991.00	756.90
20180108180911	5.40	751.20	-9991.00	757.00
20180108180912	5.40	751.20	-9991.00	757.00
20180108180913	5.40	751.30	-9991.00	757.00
20180108180914	5.40	751.30	-9991.00	757.00
20180108180915	5.40	751.20	-9991.00	757.00
20180108180916	5.40	751.20	-9991.00	757.00
20180108180917	5.40	751.20	-9991.00	757.00
20180108180918	5.30	751.20	-9991.00	757.00
20180108180919	5.30	751.20	-9991.00	757.00
20180108180920	5.30	751.20	-9991.00	757.00
20180108180921	5.30	751.30	-9991.00	756.90
20180108180922	5.30	751.30	-9991.00	756.90
20180108180923	5.40	751.20	-9991.00	757.00
20180108180924	5.40	751.20	-9991.00	757.00
20180108180925	5.40	751.20	-9991.00	757.00
20180108180926	5.30	751.30	-9991.00	757.00
20180108180927	5.30	751.30	-9991.00	757.00
20180108180928	5.30	751.30	-9991.00	757.00
20180108180929	5.30	751.30	-9991.00	756.90
20180108180930	5.30	751.30	-9991.00	756.90
20180108180931	5.30	751.20	-9991.00	757.00
20180108180932	5.30	751.20	-9991.00	757.00
20180108180933	5.30	751.20	-9991.00	757.00
20180108180934	5.30	751.30	-9991.00	757.00
20180108180935	5.30	751.30	-9991.00	757.00
20180108180936	5.40	751.20	-9991.00	756.90
20180108180937	5.40	751.20	-9991.00	756.90
20180108180938	5.40	751.20	-9991.00	756.90
20180108180939	5.40	751.30	-9991.00	757.00
20180108180940	5.40	751.30	-9991.00	757.00
20180108180941	5.40	751.30	-9991.00	757.00
20180108180942	5.40	751.30	-9991.00	757.00
20180108180943	5.40	751.30	-9991.00	757.00
20180108180944	5.40	751.30	-9991.00	757.00
20180108180945	5.40	751.30	-9991.00	757.00
20180108180946	5.40	751.30	-9991.00	757.00
20180108180947	5.40	751.30	-9991.00	757.00
20180108180948	5.40	751.30	-9991.00	757.00
20180108180949	5.40	751.20	-9991.00	757.00
20180108180950	5.40	751.20	-9991.00	757.00
20180108180951	5.40	751.20	-9991.00	757.00
20180108180952	5.40	751.20	-9991.00	757.00
20180108180953	5.30	751.30	-9991.00	757.00
20180108180954	5.30	751.30	-9991.00	757.00
20180108180955	5.40	751.30	-9991.00	756.90
20180108180956	5.40	751.30	-9991.00	756.90
20180108180957	5.40	751.30	-9991.00	756.90
20180108180958	5.40	751.20	-9991.00	757.00
20180108180959	5.40	751.20	-9991.00	757.00
20180108181000	5.40	751.30	-9991.00	757.10
20180108181001	5.40	751.30	-9991.00	757.10
20180108181002	5.40	751.30	-9991.00	757.10
20180108181003	5.40	751.10	-9991.00	756.90
20180108181004	5.40	751.10	-9991.00	756.90
20180108181005	5.30	751.20	-9991.00	756.90
20180108181006	5.30	751.20	-9991.00	756.90
20180108181007	5.30	751.20	-9991.00	756.90
20180108181008	5.30	751.20	-9991.00	757.00
20180108181009	5.30	751.20	-9991.00	757.00
20180108181010	5.30	751.20	-9991.00	757.00
20180108181011	5.30	751.20	-9991.00	757.00
20180108181012	5.30	751.20	-9991.00	757.00
20180108181013	5.40	751.30	-9991.00	757.00
20180108181014	5.40	751.30	-9991.00	757.00
20180108181015	5.40	751.20	-9991.00	757.00
20180108181016	5.40	751.20	-9991.00	757.00
