20171110182116	0.00	0.00	0.00
20171110182117	0.00	0.00	0.00
20171110182119	0.00	0.00	0.00
20171110182120	0.00	0.00	0.00
20171110182121	0.00	0.00	0.00
20171110182122	0.00	0.00	0.00
20171110182123	0.00	0.00	0.00
20171110182124	0.00	0.00	0.00
20171110182125	0.00	0.00	0.00
20171110182126	0.00	0.00	0.00
20171110182127	0.00	0.00	0.00
20171110182128	0.00	0.00	0.00
20171110182129	0.00	0.00	0.00
20171110182134	0.00	0.00	0.00
20171110182135	0.00	0.00	0.00
20171110182136	0.00	0.00	0.00
20171110182137	0.00	0.00	0.00
20171110182139	0.00	0.00	0.00
20171110182140	0.00	0.00	0.00
20171110182141	0.00	0.00	0.00
20171110182142	0.00	0.00	0.00
20171110182143	0.00	0.00	0.00
20171110182144	0.00	0.00	0.00
20171110182145	0.00	0.00	0.00
20171110182146	0.00	0.00	0.00
20171110182147	0.00	0.00	0.00
20171110182148	0.00	0.00	0.00
20171110182149	0.00	0.00	0.00
20171110182150	0.00	0.00	0.00
20171110182151	0.00	0.00	0.00
20171110182152	0.00	0.00	0.00
20171110182153	0.00	0.00	0.00
20171110182154	0.00	0.00	0.00
20171110182155	0.00	0.00	0.00
20171110182156	0.00	0.00	0.00
20171110182157	0.00	0.00	0.00
20171110182158	0.00	0.00	0.00
20171110182202	0.00	0.00	0.00
20171110182203	0.00	0.00	0.00
20171110182204	0.00	0.00	0.00
20171110182205	0.00	0.00	0.00
20171110182206	0.00	0.00	0.00
20171110182207	0.00	0.00	0.00
20171110182226	0.00	0.00	0.00
20171110182227	0.00	0.00	0.00
20171110182228	0.00	0.00	0.00
20171110182229	0.00	0.00	0.00
20171110182230	0.00	0.00	0.00
20171110182231	0.00	0.00	0.00
20171110182232	0.00	0.00	0.00
20171110182233	0.00	0.00	0.00
20171110182234	0.00	0.00	0.00
20171110182239	0.00	0.00	0.00
20171110182240	0.00	0.00	0.00
20171110182241	0.00	0.00	0.00
20171110182242	0.00	0.00	0.00
20171110182243	0.00	0.00	0.00
20171110182252	0.00	0.00	0.00
20171110182253	0.00	0.00	0.00
20171110182254	0.00	0.00	0.00
20171110182255	0.00	0.00	0.00
20171110182256	0.00	0.00	0.00
20171110182257	0.00	0.00	0.00
