20171110163407	0.00	0.00	0.00
20171110163408	0.00	0.00	0.00
20171110163409	0.00	0.00	0.00
20171110163410	0.00	0.00	0.00
20171110163411	0.00	0.00	0.00
20171110163412	0.00	0.00	0.00
20171110163413	0.00	0.00	-13.30
20171110163414	0.60	759.30	-13.30
20171110163428	0.60	759.40	-13.30
20171110163429	0.60	759.30	-13.30
20171110163430	0.60	759.30	-13.30
20171110163431	0.60	759.40	-13.30
20171110163432	0.60	759.40	-13.30
20171110163433	0.60	759.30	-13.30
20171110163434	0.60	759.30	-13.30
20171110163507	0.60	759.40	-13.30
20171110163508	0.60	759.40	-13.26
20171110163511	0.60	759.40	-13.27
20171110163512	0.60	759.40	-13.27
