20171110161311	0.00	0.00	0.00
20171110161312	0.00	0.00	0.00
20171110161313	0.00	0.00	0.00
20171110161314	0.00	0.00	0.00
20171110161318	0.00	0.00	0.00
20171110161319	0.00	0.00	0.00
20171110161320	0.80	0.00	-13.35
20171110161321	0.80	758.90	-13.35
20171110161322	0.60	758.90	-13.36
20171110161323	0.60	758.90	-13.36
20171110161324	0.70	758.90	-13.35
20171110161325	0.70	758.80	-13.35
20171110161326	0.60	758.90	-13.35
20171110161332	0.60	758.90	-13.36
20171110161333	0.60	758.90	-13.36
20171110161334	0.60	758.90	-13.35
20171110161337	0.60	758.90	-13.35
