20171110181559	0.00	0.00	0.00
20171110181600	0.00	0.00	0.00
20171110181601	0.00	0.00	0.00
20171110181602	0.00	0.00	0.00
20171110181603	0.00	0.00	0.00
20171110181604	0.00	0.00	0.00
20171110181605	0.00	0.00	-12.96
20171110181606	0.60	761.30	-12.96
20171110181607	0.60	761.30	-12.95
20171110181608	0.60	761.40	-12.95
20171110181609	0.60	761.40	-12.95
20171110181610	0.60	761.40	-12.95
20171110181611	0.60	761.40	-12.95
20171110181612	0.60	761.40	-12.95
20171110181613	0.60	761.40	-12.95
20171110181614	0.60	761.40	-12.95
20171110181615	0.60	761.40	-12.95
20171110181617	0.60	761.40	-12.95
20171110181618	0.60	761.40	-12.95
20171110181619	0.60	761.40	-12.96
20171110181620	0.60	761.40	-12.96
20171110181621	0.60	761.40	-12.96
20171110181622	0.50	761.40	-12.96
20171110181623	0.50	761.40	-12.97
20171110181624	0.60	761.40	-12.97
20171110181625	0.60	761.40	-12.97
20171110181626	0.60	761.40	-12.96
20171110181627	0.60	761.40	-12.96
20171110181628	0.50	761.40	-12.96
20171110181629	0.50	761.40	-12.96
20171110181630	0.50	761.40	-12.96
20171110181631	0.50	761.40	-12.96
20171110181632	0.50	761.40	-12.96
20171110181633	0.50	761.40	-12.96
20171110181634	0.50	761.40	-12.95
20171110181635	0.50	761.40	-12.95
20171110181636	0.50	761.40	-12.96
20171110181637	0.60	761.40	-12.96
20171110181638	0.60	761.40	-12.96
20171110181639	0.60	761.40	-12.96
20171110181640	0.50	761.40	-12.96
20171110181641	0.50	761.50	-12.96
20171110181642	0.60	761.50	-12.96
20171110181643	0.60	761.40	-12.96
20171110181644	0.60	761.40	-12.96
20171110181645	0.60	761.40	-12.96
20171110181646	0.60	761.40	-12.97
20171110181647	0.60	761.40	-12.97
20171110181648	0.60	761.40	-12.96
20171110181649	0.60	761.50	-12.96
20171110181650	0.60	761.50	-12.96
20171110181651	0.60	761.40	-12.96
20171110181652	0.60	761.40	-12.96
20171110181653	0.60	761.40	-12.96
20171110181654	0.60	761.40	-12.96
20171110181655	0.60	761.40	-12.96
20171110181656	0.50	761.40	-12.96
20171110181657	0.50	761.40	-12.96
20171110181658	0.50	761.50	-12.96
20171110181659	0.50	761.50	-12.96
20171110181700	0.50	761.40	-12.96
20171110181701	0.50	761.40	-12.96
20171110181702	0.60	761.40	-12.96
20171110181703	0.60	761.40	-12.96
20171110181704	0.50	761.40	-12.96
20171110181705	0.50	761.40	-12.96
20171110181706	0.50	761.40	-12.96
20171110181707	0.60	761.40	-12.96
20171110181708	0.60	761.40	-12.96
20171110181709	0.60	761.50	-12.96
20171110181710	0.60	761.50	-12.96
20171110181711	0.60	761.40	-12.96
20171110181712	0.60	761.40	-12.96
20171110181713	0.60	761.50	-12.96
20171110181714	0.60	761.50	-12.96
20171110181715	0.60	761.50	-12.96
20171110181716	0.60	761.40	-12.96
20171110181717	0.60	761.40	-12.96
20171110181718	0.60	761.50	-12.96
20171110181719	0.60	761.50	-12.95
20171110181720	0.60	761.40	-12.95
20171110181721	0.60	761.40	-12.96
20171110181723	0.60	761.50	-12.96
20171110181724	0.60	761.50	-12.96
20171110181725	0.60	761.50	-12.96
20171110181726	0.60	761.50	-12.96
20171110181727	0.60	761.50	-12.96
20171110181728	0.60	761.50	-12.96
20171110181729	0.60	761.50	-12.96
20171110181730	0.60	761.30	-12.96
20171110181731	0.60	761.40	-12.96
20171110181732	0.60	761.40	-12.96
20171110181733	0.60	761.50	-12.96
20171110181734	0.60	761.50	-12.95
20171110181735	0.60	761.50	-12.95
20171110181736	0.60	761.50	-12.96
20171110181737	0.50	761.40	-12.96
20171110181738	0.60	761.40	-12.95
20171110181747	0.60	761.40	-12.95
20171110181748	0.60	761.40	-12.95
20171110181749	0.60	761.50	-12.95
20171110181750	0.60	761.50	-12.95
20171110181751	0.60	761.40	-12.95
20171110181801	0.60	761.50	-12.95
20171110181802	0.60	761.40	-12.95
20171110181803	0.60	761.40	-12.95
20171110181804	0.50	761.40	-12.95
20171110181805	0.50	761.50	-12.95
20171110181806	0.60	761.50	-12.95
20171110181807	0.60	761.50	-12.95
20171110181808	0.60	761.50	-12.95
20171110181809	0.60	761.40	-12.95
20171110181810	0.60	761.40	-12.96
