20171110172536	0.60	760.60	-13.10
20171110172537	0.60	760.60	-13.10
20171110172538	0.60	760.60	-13.10
20171110172539	0.60	760.60	-13.10
20171110172540	0.60	760.60	-13.10
20171110172541	0.60	760.70	-13.10
20171110172542	0.60	760.70	-13.12
20171110172543	0.60	760.60	-13.12
20171110172544	0.50	760.60	-13.12
20171110172545	0.50	760.60	-13.12
20171110172546	0.60	760.60	-13.13
20171110172547	0.60	760.60	-13.13
20171110172548	0.60	760.60	-13.13
20171110172549	0.60	760.60	-13.13
20171110172550	0.60	760.60	-13.12
20171110172552	0.60	760.60	-13.12
20171110172553	0.60	760.60	-13.12
20171110172554	0.60	760.60	-13.11
20171110172555	0.60	760.60	-13.11
20171110172556	0.60	760.60	-13.12
20171110172557	0.60	760.60	-13.12
20171110172558	0.60	760.70	-13.11
20171110172559	0.60	760.70	-13.11
20171110172600	0.60	760.60	-13.11
20171110172601	0.60	760.60	-13.11
20171110172602	0.60	760.60	-13.11
20171110172603	0.60	760.60	-13.11
20171110172604	0.60	760.70	-13.11
20171110172605	0.60	760.70	-13.12
20171110172606	0.60	760.70	-13.12
20171110172607	0.60	760.70	-13.11
20171110172609	0.60	760.60	-13.12
20171110172610	0.60	760.70	-13.12
20171110172611	0.60	760.70	-13.12
20171110172612	0.60	760.70	-13.12
20171110172613	0.60	760.70	-13.11
20171110172614	0.60	760.70	-13.11
20171110172615	0.60	760.60	-13.11
20171110172616	0.60	760.60	-13.11
20171110172625	0.60	760.70	-13.12
20171110172626	0.60	760.70	-13.11
20171110172627	0.60	760.70	-13.11
20171110172629	0.60	760.70	-13.11
20171110172630	0.60	760.70	-13.12
20171110172631	0.60	760.70	-13.11
20171110172633	0.60	760.60	-13.11
20171110172634	0.60	760.60	-13.12
20171110172635	0.60	760.70	-13.12
20171110172636	0.60	760.70	-13.12
20171110172637	0.60	760.70	-13.11
20171110172638	0.60	760.70	-13.11
20171110172639	0.60	760.70	-13.12
20171110172641	0.60	760.60	-13.12
20171110172642	0.60	760.70	-13.12
