20171110180415	0.60	761.20	-13.00
20171110180416	0.60	761.20	-13.00
20171110180417	0.60	761.20	-13.00
20171110180418	0.60	761.20	-13.00
20171110180419	0.60	761.20	-13.00
20171110180420	0.60	761.20	-13.00
20171110180421	0.60	761.20	-13.00
20171110180422	0.60	761.20	-13.00
20171110180423	0.60	761.30	-13.00
20171110180424	0.60	761.30	-13.00
20171110180425	0.50	761.30	-13.00
20171110180426	0.50	761.30	-13.00
20171110180427	0.50	761.30	-12.99
20171110180428	0.50	761.30	-12.99
20171110180429	0.60	761.30	-13.00
20171110180430	0.60	761.30	-13.00
20171110180431	0.50	761.30	-12.99
20171110180432	0.50	761.30	-12.99
20171110180433	0.50	761.30	-12.99
20171110180434	0.50	761.40	-12.99
20171110180435	0.60	761.40	-12.99
20171110180436	0.60	761.30	-12.99
20171110180437	0.60	761.30	-13.00
20171110180438	0.60	761.30	-13.00
20171110180439	0.50	761.30	-12.99
20171110180440	0.50	761.30	-12.99
20171110180441	0.50	761.30	-13.00
20171110180442	0.60	761.30	-13.00
20171110180443	0.60	761.30	-13.00
20171110180444	0.60	761.30	-12.99
20171110180445	0.60	761.30	-12.99
20171110180446	0.60	761.30	-12.99
20171110180447	0.60	761.30	-12.99
20171110180448	0.60	761.30	-12.99
20171110180449	0.60	761.30	-12.99
20171110180453	0.50	761.30	-13.00
20171110180454	0.60	761.20	-12.99
20171110180455	0.60	761.20	-12.99
20171110180456	0.60	761.30	-12.99
20171110180457	0.60	761.30	-13.00
20171110180458	0.60	761.30	-13.00
20171110180502	0.50	761.30	-13.00
20171110180503	0.60	761.40	-12.99
20171110180504	0.60	761.40	-13.00
20171110180506	0.60	761.30	-13.00
20171110180507	0.60	761.30	-12.99
20171110180508	0.60	761.30	-12.99
20171110180509	0.60	761.30	-13.00
20171110180510	0.50	761.30	-13.00
20171110180511	0.50	761.30	-13.00
20171110180512	0.60	761.30	-13.00
20171110180513	0.60	761.30	-13.00
20171110180514	0.60	761.40	-13.00
20171110180518	0.60	761.40	-12.99
20171110180519	0.60	761.30	-12.99
20171110180520	0.60	761.30	-12.99
20171110180521	0.50	761.30	-12.99
20171110180522	0.50	761.30	-12.99
20171110180523	0.50	761.30	-13.00
20171110180524	0.50	761.30	-13.00
20171110180525	0.50	761.30	-12.99
20171110180526	0.50	761.40	-12.99
20171110180527	0.50	761.40	-12.99
20171110180528	0.60	761.40	-13.00
20171110180529	0.60	761.30	-13.00
20171110180530	0.60	761.30	-12.99
20171110180531	0.60	761.40	-12.99
20171110180532	0.60	761.40	-12.99
20171110180533	0.60	761.30	-13.00
20171110180534	0.60	761.30	-13.00
20171110180535	0.60	761.30	-13.00
20171110180536	0.60	761.30	-13.00
20171110180537	0.60	761.30	-12.99
20171110180549	0.60	761.30	-13.00
20171110180550	0.50	761.30	-12.99
20171110180551	0.50	761.30	-13.00
20171110180554	0.60	761.40	-13.00
20171110180555	0.50	761.30	-12.99
20171110180556	0.50	761.30	-12.99
20171110180557	0.60	761.30	-12.99
20171110180558	0.60	761.30	-13.00
20171110180559	0.60	761.40	-13.00
20171110180600	0.60	761.40	-13.00
20171110180601	0.60	761.40	-13.00
20171110180602	0.60	761.30	-13.00
20171110180603	0.60	761.30	-12.99
20171110180604	0.60	761.40	-12.99
20171110180605	0.60	761.40	-13.00
20171110180606	0.60	761.30	-13.00
20171110180607	0.60	761.30	-12.99
20171110180608	0.60	761.30	-12.99
20171110180609	0.60	761.30	-12.99
