20171110155542	0.80	758.60	-13.46
20171110155543	0.80	758.60	-13.46
20171110155545	0.80	758.60	-13.46
20171110155546	0.80	758.60	-13.46
20171110155547	0.80	758.60	-13.46
20171110155548	0.80	758.60	-13.43
20171110155551	0.80	758.60	-13.43
20171110155552	0.80	758.60	-13.41
20171110155553	0.80	758.70	-13.41
20171110155554	0.80	758.70	-13.42
20171110155555	0.80	758.70	-13.42
20171110155556	0.80	758.70	-13.42
20171110155557	0.80	758.70	-13.42
20171110155558	0.80	758.70	-13.42
20171110155559	0.80	758.70	-13.42
